 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
57,397403.656,123.660,2,596,1,1.038,0.963,1.003,397403.656,164.681,3,1023,1,1.038,0.963,1.003,397403.656,150.446,10,540,1,1.038,0.963,1.003,397403.656,145.305,3,960,1,1.038,0.963,1.003
58,397403.656,124.864,1,621,1,1.038,0.963,1.003,397403.656,162.395,0,1023,1,1.038,0.963,1.003,397403.656,149.817,9,563,1,1.038,0.963,1.003,397403.656,147.354,12,1023,1,1.038,0.963,1.003
59,397403.656,124.591,3,699,1,1.038,0.963,1.003,397403.656,163.782,5,1023,1,1.038,0.963,1.003,397403.656,148.841,8,590,1,1.038,0.963,1.003,397403.656,145.803,3,1023,1,1.038,0.963,1.003
60,397403.656,123.635,4,889,1,1.038,0.963,1.003,397403.656,164.411,6,1023,1,1.038,0.963,1.003,397403.656,151.324,3,632,1,1.038,0.963,1.003,397403.656,146.842,4,975,1,1.038,0.963,1.003
61,397403.656,125.147,3,585,1,1.038,0.963,1.003,397403.656,164.203,2,1023,1,1.038,0.963,1.003,397403.656,150.409,10,587,1,1.038,0.963,1.003,397403.656,146.176,1,1023,1,1.038,0.963,1.003
62,397403.656,124.376,5,735,1,1.038,0.963,1.003,397403.656,163.693,3,1023,1,1.038,0.963,1.003,397403.656,149.523,8,567,1,1.038,0.963,1.003,397403.656,146.281,7,1023,1,1.038,0.963,1.003
63,397403.656,124.093,5,876,1,1.038,0.963,1.003,397403.656,164.233,0,1023,1,1.038,0.963,1.003,397403.656,150.342,3,776,1,1.038,0.963,1.003,397403.656,146.566,6,929,1,1.038,0.963,1.003
64,397403.656,123.937,4,744,1,1.038,0.963,1.003,397403.656,162.589,4,1023,1,1.038,0.963,1.003,397403.656,149.993,7,642,1,1.038,0.963,1.003,397403.656,146.273,4,1023,1,1.038,0.963,1.003
65,397403.656,124.979,5,752,1,1.038,0.963,1.003,397403.656,163.806,3,1023,1,1.038,0.963,1.003,397403.656,150.246,10,782,1,1.038,0.963,1.003,397403.656,146.026,8,1022,1,1.038,0.963,1.003
66,397403.656,125.076,0,728,1,1.038,0.963,1.003,397403.656,162.958,2,1023,1,1.038,0.963,1.003,397403.656,150.178,0,731,1,1.038,0.963,1.003,397403.656,145.518,10,1023,1,1.038,0.963,1.003
67,397403.656,124.053,7,519,1,1.038,0.963,1.003,397403.656,164.036,2,1023,1,1.038,0.963,1.003,397403.656,150.700,7,700,1,1.038,0.963,1.003,397403.656,146.064,7,1023,1,1.038,0.963,1.003
68,397403.656,124.042,4,831,1,1.038,0.963,1.003,397403.656,163.938,2,1023,1,1.038,0.963,1.003,397403.656,149.353,3,599,1,1.038,0.963,1.003,397403.656,146.264,11,1023,1,1.038,0.963,1.003
69,397403.656,124.291,6,812,1,1.038,0.963,1.003,397403.656,162.504,4,1023,1,1.038,0.963,1.003,397403.656,149.978,8,586,1,1.038,0.963,1.003,397403.656,147.098,0,854,1,1.038,0.963,1.003
70,397403.656,125.680,4,711,1,1.038,0.963,1.003,397403.656,162.951,8,1023,1,1.038,0.963,1.003,397403.656,148.763,9,537,1,1.038,0.963,1.003,397403.656,147.389,3,1023,1,1.038,0.963,1.003
71,397403.656,124.324,3,647,1,1.038,0.963,1.003,397403.656,163.923,2,1023,1,1.038,0.963,1.003,397403.656,149.375,4,655,1,1.038,0.963,1.003,397403.656,146.905,9,958,1,1.038,0.963,1.003
72,397403.656,124.339,5,526,1,1.038,0.963,1.003,397403.656,164.005,3,1023,1,1.038,0.963,1.003,397403.656,149.475,10,588,1,1.038,0.963,1.003,397403.656,146.890,1,1023,1,1.038,0.963,1.003
73,397403.656,125.605,7,874,1,1.038,0.963,1.003,397403.656,163.562,6,1023,1,1.038,0.963,1.003,397403.656,148.878,3,584,1,1.038,0.963,1.003,397403.656,145.687,8,1023,1,1.038,0.963,1.003
74,397403.656,124.390,3,792,1,1.038,0.963,1.003,397403.656,163.177,7,1023,1,1.038,0.963,1.003,397403.656,149.049,6,696,1,1.038,0.963,1.003,397403.656,145.211,4,1023,1,1.038,0.963,1.003
75,397403.656,124.725,6,689,1,1.038,0.963,1.003,397403.656,164.462,7,1023,1,1.038,0.963,1.003,397403.656,150.807,5,582,1,1.038,0.963,1.003,397403.656,146.397,7,1023,1,1.038,0.963,1.003
76,397403.656,123.826,5,673,1,1.038,0.963,1.003,397403.656,164.159,2,1023,1,1.038,0.963,1.003,397403.656,149.037,3,634,1,1.038,0.963,1.003,397403.656,146.338,6,1023,1,1.038,0.963,1.003
77,397403.656,123.964,4,508,1,1.038,0.963,1.003,397403.656,164.682,0,1023,1,1.038,0.963,1.003,397403.656,150.851,7,690,1,1.038,0.963,1.003,397403.656,146.638,4,1023,1,1.038,0.963,1.003
78,397403.656,124.814,8,667,1,1.038,0.963,1.003,397403.656,162.899,0,1023,1,1.038,0.963,1.003,397403.656,150.109,5,673,1,1.038,0.963,1.003,397403.656,146.430,1,1023,1,1.038,0.963,1.003
79,397403.656,125.480,6,761,1,1.038,0.963,1.003,397403.656,163.888,4,1023,1,1.038,0.963,1.003,397403.656,149.577,7,591,1,1.038,0.963,1.003,397403.656,147.247,8,1002,1,1.038,0.963,1.003
80,397403.656,124.847,9,982,1,1.038,0.963,1.003,397403.656,163.758,6,1023,1,1.038,0.963,1.003,397403.656,150.317,10,665,1,1.038,0.963,1.003,397403.656,146.189,8,1011,1,1.038,0.963,1.003
81,397403.656,124.183,5,514,1,1.038,0.963,1.003,397403.656,164.418,2,1023,1,1.038,0.963,1.003,397403.656,149.800,3,708,1,1.038,0.963,1.003,397403.656,146.091,6,1023,1,1.038,0.963,1.003
82,397403.656,123.659,4,1004,1,1.038,0.963,1.003,397403.656,164.699,0,1023,1,1.038,0.963,1.003,397403.656,149.550,4,562,1,1.038,0.963,1.003,397403.656,146.668,6,959,1,1.038,0.963,1.003
83,397403.656,123.775,4,549,1,1.038,0.963,1.003,397403.656,164.101,4,1023,1,1.038,0.963,1.003,397403.656,149.914,9,631,1,1.038,0.963,1.003,397403.656,147.244,8,1023,1,1.038,0.963,1.003
84,397403.656,124.580,6,727,1,1.038,0.963,1.003,397403.656,165.284,2,1023,1,1.038,0.963,1.003,397403.656,149.678,1,590,1,1.038,0.963,1.003,397403.656,145.375,1,862,1,1.038,0.963,1.003
85,397403.656,123.941,3,717,1,1.038,0.963,1.003,397403.656,163.679,4,1023,1,1.038,0.963,1.003,397403.656,149.633,11,661,1,1.038,0.963,1.003,397403.656,145.729,6,1023,1,1.038,0.963,1.003
86,397403.656,124.299,4,703,1,1.038,0.963,1.003,397403.656,161.992,1,1023,1,1.038,0.963,1.003,397403.656,150.295,8,648,1,1.038,0.963,1.003,397403.656,146.839,5,998,1,1.038,0.963,1.003
87,397403.656,124.463,6,638,1,1.038,0.963,1.003,397403.656,162.990,6,1023,1,1.038,0.963,1.003,397403.656,150.523,8,600,1,1.038,0.963,1.003,397403.656,145.836,6,1023,1,1.038,0.963,1.003
88,397403.656,123.684,8,782,1,1.038,0.963,1.003,397403.656,163.497,6,1023,1,1.038,0.963,1.003,397403.656,149.448,2,577,1,1.038,0.963,1.003,397403.656,145.978,6,1023,1,1.038,0.963,1.003
89,397403.656,124.263,7,647,1,1.038,0.963,1.003,397403.656,161.761,7,1023,1,1.038,0.963,1.003,397403.656,149.714,8,706,1,1.038,0.963,1.003,397403.656,145.998,0,941,1,1.038,0.963,1.003
