 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
77,397403.656,103.561,12,417,1,1.038,0.963,1.003,397403.656,85.578,8,354,1,1.038,0.963,1.003,397403.656,86.458,5,262,1,1.038,0.963,1.003,397403.656,97.521,8,363,1,1.038,0.963,1.003
78,397403.656,103.773,16,394,1,1.038,0.963,1.003,397403.656,84.726,3,286,1,1.038,0.963,1.003,397403.656,86.105,4,336,1,1.038,0.963,1.003,397403.656,97.290,11,355,1,1.038,0.963,1.003
79,397403.656,103.546,18,360,1,1.038,0.963,1.003,397403.656,85.130,10,303,1,1.038,0.963,1.003,397403.656,85.404,15,260,1,1.038,0.963,1.003,397403.656,97.120,11,327,1,1.038,0.963,1.003
80,397403.656,103.772,6,355,1,1.038,0.963,1.003,397403.656,85.246,9,310,1,1.038,0.963,1.003,397403.656,86.581,14,287,1,1.038,0.963,1.003,397403.656,96.902,14,310,1,1.038,0.963,1.003
81,397403.656,103.506,14,365,1,1.038,0.963,1.003,397403.656,85.692,7,265,1,1.038,0.963,1.003,397403.656,85.980,13,281,1,1.038,0.963,1.003,397403.656,97.619,7,316,1,1.038,0.963,1.003
82,397403.656,104.018,14,366,1,1.038,0.963,1.003,397403.656,85.856,9,258,1,1.038,0.963,1.003,397403.656,85.753,14,278,1,1.038,0.963,1.003,397403.656,97.429,16,328,1,1.038,0.963,1.003
83,397403.656,102.585,7,341,1,1.038,0.963,1.003,397403.656,84.615,13,286,1,1.038,0.963,1.003,397403.656,85.259,8,263,1,1.038,0.963,1.003,397403.656,96.342,14,325,1,1.038,0.963,1.003
84,397403.656,103.149,13,365,1,1.038,0.963,1.003,397403.656,85.656,12,319,1,1.038,0.963,1.003,397403.656,86.147,10,258,1,1.038,0.963,1.003,397403.656,97.089,6,325,1,1.038,0.963,1.003
85,397403.656,104.426,9,375,1,1.038,0.963,1.003,397403.656,85.136,6,302,1,1.038,0.963,1.003,397403.656,86.021,12,254,1,1.038,0.963,1.003,397403.656,96.957,10,381,1,1.038,0.963,1.003
86,397403.656,103.731,14,360,1,1.038,0.963,1.003,397403.656,85.335,12,273,1,1.038,0.963,1.003,397403.656,86.742,12,284,1,1.038,0.963,1.003,397403.656,97.620,9,357,1,1.038,0.963,1.003
87,397403.656,103.639,10,430,1,1.038,0.963,1.003,397403.656,84.610,12,290,1,1.038,0.963,1.003,397403.656,85.561,10,267,1,1.038,0.963,1.003,397403.656,97.314,9,397,1,1.038,0.963,1.003
88,397403.656,103.554,13,399,1,1.038,0.963,1.003,397403.656,85.797,14,269,1,1.038,0.963,1.003,397403.656,86.053,15,246,1,1.038,0.963,1.003,397403.656,97.542,15,395,1,1.038,0.963,1.003
89,397403.656,103.494,13,372,1,1.038,0.963,1.003,397403.656,85.415,8,300,1,1.038,0.963,1.003,397403.656,86.072,9,297,1,1.038,0.963,1.003,397403.656,97.169,14,331,1,1.038,0.963,1.003
90,397403.656,103.736,16,404,1,1.038,0.963,1.003,397403.656,85.399,11,330,1,1.038,0.963,1.003,397403.656,86.043,12,295,1,1.038,0.963,1.003,397403.656,97.236,11,348,1,1.038,0.963,1.003
91,397403.656,103.615,5,427,1,1.038,0.963,1.003,397403.656,86.154,15,253,1,1.038,0.963,1.003,397403.656,86.606,9,331,1,1.038,0.963,1.003,397403.656,97.230,2,361,1,1.038,0.963,1.003
92,397403.656,104.604,16,354,1,1.038,0.963,1.003,397403.656,85.898,13,280,1,1.038,0.963,1.003,397403.656,86.725,9,325,1,1.038,0.963,1.003,397403.656,98.075,11,359,1,1.038,0.963,1.003
93,397403.656,104.198,12,372,1,1.038,0.963,1.003,397403.656,85.897,9,385,1,1.038,0.963,1.003,397403.656,87.194,14,311,1,1.038,0.963,1.003,397403.656,96.782,12,355,1,1.038,0.963,1.003
94,397403.656,104.223,13,369,1,1.038,0.963,1.003,397403.656,85.516,9,282,1,1.038,0.963,1.003,397403.656,86.062,3,265,1,1.038,0.963,1.003,397403.656,97.379,4,371,1,1.038,0.963,1.003
95,397403.656,104.207,13,449,1,1.038,0.963,1.003,397403.656,86.156,8,283,1,1.038,0.963,1.003,397403.656,85.986,9,291,1,1.038,0.963,1.003,397403.656,98.089,9,390,1,1.038,0.963,1.003
96,397403.656,103.390,16,372,1,1.038,0.963,1.003,397403.656,85.725,12,273,1,1.038,0.963,1.003,397403.656,85.805,8,279,1,1.038,0.963,1.003,397403.656,97.196,16,351,1,1.038,0.963,1.003
97,397403.656,104.015,5,355,1,1.038,0.963,1.003,397403.656,85.192,9,329,1,1.038,0.963,1.003,397403.656,86.256,16,260,1,1.038,0.963,1.003,397403.656,97.121,10,383,1,1.038,0.963,1.003
98,397403.656,103.755,10,373,1,1.038,0.963,1.003,397403.656,85.175,5,307,1,1.038,0.963,1.003,397403.656,85.655,5,275,1,1.038,0.963,1.003,397403.656,97.207,10,297,1,1.038,0.963,1.003
99,397403.656,103.424,11,397,1,1.038,0.963,1.003,397403.656,85.784,3,304,1,1.038,0.963,1.003,397403.656,85.724,7,249,1,1.038,0.963,1.003,397403.656,96.770,6,346,1,1.038,0.963,1.003
100,397403.656,104.085,8,402,1,1.038,0.963,1.003,397403.656,86.196,11,286,1,1.038,0.963,1.003,397403.656,87.251,9,266,1,1.038,0.963,1.003,397403.656,98.045,11,382,1,1.038,0.963,1.003
101,397403.656,103.908,13,343,1,1.038,0.963,1.003,397403.656,85.601,7,295,1,1.038,0.963,1.003,397403.656,86.340,14,278,1,1.038,0.963,1.003,397403.656,97.863,16,383,1,1.038,0.963,1.003
102,397403.656,104.656,8,429,1,1.038,0.963,1.003,397403.656,86.259,12,327,1,1.038,0.963,1.003,397403.656,86.006,12,280,1,1.038,0.963,1.003,397403.656,96.497,2,348,1,1.038,0.963,1.003
103,397403.656,103.682,11,363,1,1.038,0.963,1.003,397403.656,84.991,6,343,1,1.038,0.963,1.003,397403.656,85.550,10,255,1,1.038,0.963,1.003,397403.656,96.728,14,309,1,1.038,0.963,1.003
104,397403.656,103.419,10,348,1,1.038,0.963,1.003,397403.656,86.365,8,266,1,1.038,0.963,1.003,397403.656,86.554,14,272,1,1.038,0.963,1.003,397403.656,97.153,13,324,1,1.038,0.963,1.003
105,397403.656,103.079,15,353,1,1.038,0.963,1.003,397403.656,85.536,10,295,1,1.038,0.963,1.003,397403.656,86.395,11,256,1,1.038,0.963,1.003,397403.656,96.387,16,318,1,1.038,0.963,1.003
106,397403.656,103.942,12,347,1,1.038,0.963,1.003,397403.656,85.357,8,288,1,1.038,0.963,1.003,397403.656,86.151,12,279,1,1.038,0.963,1.003,397403.656,98.083,8,340,1,1.038,0.963,1.003
