 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
84,397403.656,87.786,9,401,1,1.038,0.963,1.003,397403.656,82.328,9,297,1,1.038,0.963,1.003,397403.656,88.540,9,321,1,1.038,0.963,1.003,397403.656,100.281,16,301,1,1.038,0.963,1.003
85,397403.656,88.364,17,286,1,1.038,0.963,1.003,397403.656,83.171,17,243,1,1.038,0.963,1.003,397403.656,88.686,10,283,1,1.038,0.963,1.003,397403.656,100.626,13,358,1,1.038,0.963,1.003
86,397403.656,88.079,13,302,1,1.038,0.963,1.003,397403.656,82.498,7,250,1,1.038,0.963,1.003,397403.656,89.226,10,302,1,1.038,0.963,1.003,397403.656,100.915,9,425,1,1.038,0.963,1.003
87,397403.656,88.300,8,329,1,1.038,0.963,1.003,397403.656,82.218,7,320,1,1.038,0.963,1.003,397403.656,89.447,9,307,1,1.038,0.963,1.003,397403.656,101.185,9,350,1,1.038,0.963,1.003
88,397403.656,88.290,13,285,1,1.038,0.963,1.003,397403.656,82.340,7,294,1,1.038,0.963,1.003,397403.656,89.350,11,287,1,1.038,0.963,1.003,397403.656,100.498,9,355,1,1.038,0.963,1.003
89,397403.656,87.698,3,277,1,1.038,0.963,1.003,397403.656,82.503,12,253,1,1.038,0.963,1.003,397403.656,88.785,4,284,1,1.038,0.963,1.003,397403.656,101.075,10,332,1,1.038,0.963,1.003
90,397403.656,87.622,12,285,1,1.038,0.963,1.003,397403.656,82.845,12,249,1,1.038,0.963,1.003,397403.656,88.109,12,319,1,1.038,0.963,1.003,397403.656,100.906,8,351,1,1.038,0.963,1.003
91,397403.656,88.495,11,321,1,1.038,0.963,1.003,397403.656,82.588,12,266,1,1.038,0.963,1.003,397403.656,89.233,14,299,1,1.038,0.963,1.003,397403.656,101.424,12,357,1,1.038,0.963,1.003
92,397403.656,87.575,9,263,1,1.038,0.963,1.003,397403.656,82.350,7,292,1,1.038,0.963,1.003,397403.656,88.557,6,252,1,1.038,0.963,1.003,397403.656,99.851,9,348,1,1.038,0.963,1.003
93,397403.656,87.800,6,268,1,1.038,0.963,1.003,397403.656,82.709,8,243,1,1.038,0.963,1.003,397403.656,88.401,8,269,1,1.038,0.963,1.003,397403.656,100.361,11,325,1,1.038,0.963,1.003
94,397403.656,88.544,11,272,1,1.038,0.963,1.003,397403.656,82.809,10,253,1,1.038,0.963,1.003,397403.656,89.223,7,300,1,1.038,0.963,1.003,397403.656,101.446,11,377,1,1.038,0.963,1.003
95,397403.656,88.334,6,288,1,1.038,0.963,1.003,397403.656,82.659,6,275,1,1.038,0.963,1.003,397403.656,88.797,13,332,1,1.038,0.963,1.003,397403.656,100.724,5,347,1,1.038,0.963,1.003
96,397403.656,87.957,9,306,1,1.038,0.963,1.003,397403.656,82.922,13,233,1,1.038,0.963,1.003,397403.656,88.707,9,251,1,1.038,0.963,1.003,397403.656,101.309,10,334,1,1.038,0.963,1.003
97,397403.656,88.166,3,300,1,1.038,0.963,1.003,397403.656,82.241,7,285,1,1.038,0.963,1.003,397403.656,89.728,12,328,1,1.038,0.963,1.003,397403.656,100.640,6,345,1,1.038,0.963,1.003
98,397403.656,88.651,10,347,1,1.038,0.963,1.003,397403.656,83.341,12,281,1,1.038,0.963,1.003,397403.656,89.121,8,308,1,1.038,0.963,1.003,397403.656,101.936,5,360,1,1.038,0.963,1.003
99,397403.656,89.222,9,293,1,1.038,0.963,1.003,397403.656,82.835,10,253,1,1.038,0.963,1.003,397403.656,89.148,10,283,1,1.038,0.963,1.003,397403.656,101.852,11,363,1,1.038,0.963,1.003
100,397403.656,87.837,8,311,1,1.038,0.963,1.003,397403.656,83.215,11,306,1,1.038,0.963,1.003,397403.656,89.295,11,261,1,1.038,0.963,1.003,397403.656,101.311,7,359,1,1.038,0.963,1.003
101,397403.656,88.699,12,308,1,1.038,0.963,1.003,397403.656,82.788,5,297,1,1.038,0.963,1.003,397403.656,89.810,5,302,1,1.038,0.963,1.003,397403.656,101.651,10,391,1,1.038,0.963,1.003
102,397403.656,88.129,10,320,1,1.038,0.963,1.003,397403.656,83.151,8,273,1,1.038,0.963,1.003,397403.656,89.379,11,255,1,1.038,0.963,1.003,397403.656,100.718,12,331,1,1.038,0.963,1.003
103,397403.656,88.497,10,340,1,1.038,0.963,1.003,397403.656,82.628,13,263,1,1.038,0.963,1.003,397403.656,88.969,10,290,1,1.038,0.963,1.003,397403.656,101.152,11,348,1,1.038,0.963,1.003
104,397403.656,87.813,13,440,1,1.038,0.963,1.003,397403.656,83.861,8,282,1,1.038,0.963,1.003,397403.656,89.635,10,258,1,1.038,0.963,1.003,397403.656,101.424,11,335,1,1.038,0.963,1.003
105,397403.656,88.391,12,305,1,1.038,0.963,1.003,397403.656,82.787,6,275,1,1.038,0.963,1.003,397403.656,88.874,10,270,1,1.038,0.963,1.003,397403.656,101.689,10,353,1,1.038,0.963,1.003
106,397403.656,88.473,11,262,1,1.038,0.963,1.003,397403.656,82.897,11,245,1,1.038,0.963,1.003,397403.656,89.446,10,267,1,1.038,0.963,1.003,397403.656,101.489,6,321,1,1.038,0.963,1.003
107,397403.656,87.776,8,256,1,1.038,0.963,1.003,397403.656,83.042,8,293,1,1.038,0.963,1.003,397403.656,89.290,8,286,1,1.038,0.963,1.003,397403.656,100.761,6,339,1,1.038,0.963,1.003
108,397403.656,88.561,6,310,1,1.038,0.963,1.003,397403.656,83.403,12,251,1,1.038,0.963,1.003,397403.656,89.603,11,285,1,1.038,0.963,1.003,397403.656,100.675,14,329,1,1.038,0.963,1.003
109,397403.656,88.066,16,269,1,1.038,0.963,1.003,397403.656,83.482,6,252,1,1.038,0.963,1.003,397403.656,88.891,14,281,1,1.038,0.963,1.003,397403.656,101.398,16,380,1,1.038,0.963,1.003
110,397403.656,87.709,11,302,1,1.038,0.963,1.003,397403.656,83.217,8,243,1,1.038,0.963,1.003,397403.656,89.658,15,322,1,1.038,0.963,1.003,397403.656,100.494,15,382,1,1.038,0.963,1.003
111,397403.656,88.166,4,239,1,1.038,0.963,1.003,397403.656,83.061,11,303,1,1.038,0.963,1.003,397403.656,89.489,9,290,1,1.038,0.963,1.003,397403.656,101.002,4,335,1,1.038,0.963,1.003
112,397403.656,88.275,10,280,1,1.038,0.963,1.003,397403.656,82.982,15,252,1,1.038,0.963,1.003,397403.656,89.153,8,277,1,1.038,0.963,1.003,397403.656,101.501,7,334,1,1.038,0.963,1.003
113,397403.656,88.279,0,307,1,1.038,0.963,1.003,397403.656,83.010,12,254,1,1.038,0.963,1.003,397403.656,88.971,12,309,1,1.038,0.963,1.003,397403.656,100.920,14,335,1,1.038,0.963,1.003
114,397403.656,88.554,12,292,1,1.038,0.963,1.003,397403.656,83.331,9,246,1,1.038,0.963,1.003,397403.656,89.988,4,335,1,1.038,0.963,1.003,397403.656,101.224,4,327,1,1.038,0.963,1.003
115,397403.656,88.760,8,276,1,1.038,0.963,1.003,397403.656,83.704,12,324,1,1.038,0.963,1.003,397403.656,89.750,15,316,1,1.038,0.963,1.003,397403.656,101.231,9,321,1,1.038,0.963,1.003
116,397403.656,88.715,11,274,1,1.038,0.963,1.003,397403.656,83.275,13,308,1,1.038,0.963,1.003,397403.656,90.189,6,352,1,1.038,0.963,1.003,397403.656,101.180,13,291,1,1.038,0.963,1.003
117,397403.656,88.324,9,308,1,1.038,0.963,1.003,397403.656,82.572,9,283,1,1.038,0.963,1.003,397403.656,88.915,4,281,1,1.038,0.963,1.003,397403.656,100.983,9,346,1,1.038,0.963,1.003
118,397403.656,87.321,15,256,1,1.038,0.963,1.003,397403.656,83.079,13,266,1,1.038,0.963,1.003,397403.656,89.063,13,308,1,1.038,0.963,1.003,397403.656,101.415,12,338,1,1.038,0.963,1.003
119,397403.656,88.872,6,297,1,1.038,0.963,1.003,397403.656,83.447,6,265,1,1.038,0.963,1.003,397403.656,89.740,11,268,1,1.038,0.963,1.003,397403.656,101.796,7,345,1,1.038,0.963,1.003
120,397403.656,88.678,14,274,1,1.038,0.963,1.003,397403.656,83.445,9,273,1,1.038,0.963,1.003,397403.656,89.793,14,309,1,1.038,0.963,1.003,397403.656,101.743,12,360,1,1.038,0.963,1.003
